OBJECTID,AGENCYNAME,SOURCE,AGENCYUNIQUEID,LASTMODIFIEDDATE,MODIFIEDBY,SOURCECOMMENTS,Date_Data_Applies_To,GlobalID
36427,Huntington Beach  City of,KKONSTAN,1215,2017-12-08T10:17:16.000Z,SERYSIAN,Municipal Water District of Orange County,2017-02-15T17:56:53.000Z,{D99EA6D9-E331-4C08-9B2F-E36F2677E0F5}
36428,Irvine Ranch Water District,KKONSTAN,1245,2017-02-15T18:03:49.000Z,KKONSTAN,Municipal Water District of Orange County,2017-02-15T18:03:20.000Z,{2948538C-0B66-442E-BC2B-CF8B9D7E186D}
36439,La Habra  City of,KKONSTAN,1324,2017-12-08T10:19:06.000Z,SERYSIAN,Municipal Water District of Orange County,2017-02-15T18:05:37.000Z,{16772C45-F479-4DF2-9A14-50608B62C996}
36440,La Palma  City of,KKONSTAN,1327,2017-12-08T10:19:24.000Z,SERYSIAN,Municipal Water District of Orange County,2017-02-15T18:06:54.000Z,{2FF7880D-0D84-40B4-9203-65B789014E92}
36441,Laguna Beach County Water District,KKONSTAN,1335,2017-02-15T18:09:01.000Z,KKONSTAN,Municipal Water District of Orange County,2017-02-15T18:08:26.000Z,{306D2BD8-000D-4750-82DE-6814D0A0D46C}
36443,Mesa Water District,KKONSTAN,1596,2017-02-15T18:12:35.000Z,KKONSTAN,Municipal Water District of Orange County,2017-02-15T18:12:09.000Z,{6ADEF53F-2A6D-45D9-AA56-AD7199C94BE4}
36444,Moulton Niguel Water District,KKONSTAN,1663,2017-02-15T18:13:50.000Z,KKONSTAN,Municipal Water District of Orange County,2017-02-15T18:13:35.000Z,{3A7D59CC-4274-4702-B7B6-19A27D36D79B}
36445,Newport Beach  City of,KKONSTAN,1730,2017-12-08T10:25:06.000Z,SERYSIAN,Municipal Water District of Orange County,2017-02-15T18:14:53.000Z,{A385F223-6A2B-4C94-9044-A5636FC5E494}
36449,Orange  City of,KKONSTAN,1797,2017-12-08T10:25:50.000Z,SERYSIAN,Municipal Water District of Orange County,2017-02-15T18:16:21.000Z,{DCD1F5DD-96EB-47B9-B0C2-F7B64E9032AE}
36450,San Clemente  City of,KKONSTAN,2159,2017-12-08T10:59:52.000Z,SERYSIAN,Municipal Water District of Orange County,2017-02-15T18:17:55.000Z,{4168B72F-4CA1-4492-9EBD-1FBC1DAEC69A}
36451,San Juan Capistrano  City of,KKONSTAN,2177,2017-12-08T11:01:13.000Z,SERYSIAN,Municipal Water District of Orange County,2017-02-15T18:26:27.000Z,{C6A84168-9B70-40CA-BB9C-580519C25B81}
36452,Santa Ana  City of,KKONSTAN,2207,2017-12-08T11:02:00.000Z,SERYSIAN,Municipal Water District of Orange County,2017-02-15T18:34:13.000Z,{4AF6B633-8040-4350-A5B1-0DEA41134EB0}
36453,Santa Margarita Water District,KKONSTAN,2217,2017-02-15T18:39:14.000Z,KKONSTAN,Municipal Water District of Orange County,2017-02-15T18:38:39.000Z,{8C4BF26A-0C0B-43B3-BD89-109982866D6F}
36454,Seal Beach  City Of,KKONSTAN,2241,2017-12-08T11:03:46.000Z,SERYSIAN,Municipal Water District of Orange County,2017-02-15T18:40:37.000Z,{3881D28B-C953-49DA-98D7-E57212CEEF8E}
36455,Trabuco Canyon Water District,KKONSTAN,2490,2017-02-15T18:50:14.000Z,KKONSTAN,Municipal Water District of Orange County,2017-02-15T18:46:59.000Z,{868250A7-CBD9-4D10-9EF0-40A2D3DCCDF6}
36458,Westminster  City Of,KKONSTAN,2704,2019-04-05T14:16:09.000Z,SERYSIAN,Municipal Water District of Orange County,2017-02-15T18:52:06.000Z,{D403D984-1C62-4083-BE5A-7C5D20E798A0}
36459,Yorba Linda Water District,KKONSTAN,2782,2017-02-15T18:55:01.000Z,KKONSTAN,Municipal Water District of Orange County,2017-02-15T18:53:58.000Z,{928346ED-2771-4B13-86D8-A0466B51E4E3}
36658,City of Redding,JSBROWN,2033,2017-12-08T11:21:29.000Z,SERYSIAN,City Boundary 2015 dataset,2017-02-16T12:51:55.000Z,{53E19EB1-E072-4AAF-BC93-BDD25F91FEA9}
36664,Shasta Community Services District,JSBROWN,2265,2017-03-01T10:29:04.000Z,JSBROWN,CDPH Service Area Boundary dataset,2017-02-16T13:12:59.000Z,{BE7BF598-CC14-428A-BFD6-ECCE886DA733}
36666,City of Anderson,JSBROWN,66,2017-03-01T11:43:42.000Z,JSBROWN,City Boundary 2015 dataset,2017-02-16T13:23:49.000Z,{2047EEAB-E4BC-46F1-98F8-DD184752B03D}
36667,Clear Creek Community Services District,JSBROWN,568,2017-02-22T12:37:25.000Z,JSBROWN,CDPH Service Area Boundary dataset,2017-02-16T13:50:11.000Z,{5AE1DABC-9B8B-4932-92E1-E2019E72C1EC}
36670,Lakehead,JSBROWN,3550,2017-03-15T08:53:43.000Z,WARNOLD,US Census CDP,2017-02-16T14:37:41.000Z,{75FD45E0-E2A3-4A94-8D12-C0409D98CFEE}
36671,Millville,JSBROWN,3631,2017-03-15T08:53:52.000Z,WARNOLD,US Census CDP,2017-02-16T14:42:45.000Z,{2E65FB82-C7F9-45B3-8CB0-ADF45A2C6B88}
36675,Shasta County County Service Area No. 8 Palo Cedro,JSBROWN,4884,2017-03-15T08:55:42.000Z,WARNOLD,US Census CDP,2017-02-16T14:49:06.000Z,{DFF31716-3965-440A-8395-D4A7AC2E0EFD}
36676,Bella Vista Water District - City of Redding South,JSBROWN,167,2017-03-15T11:12:29.000Z,WARNOLD,CDPH Service Area Boundary dataset,2017-02-16T15:00:06.000Z,{2BAEBB46-8B00-4B40-A740-B77A10F544FD}
36991,Camarillo  City of,KKONSTAN,443,2017-12-08T10:06:50.000Z,SERYSIAN,Calleguas Municipal Water District,2017-02-16T11:02:31.000Z,{B72D465E-EDB9-4C7E-87E8-2C1DA306D8AB}
36992,Oxnard  City of,KKONSTAN,1827,2017-12-08T10:26:16.000Z,SERYSIAN,Calleguas Municipal Water District,2017-02-16T11:04:24.000Z,{4987C390-20F6-4806-B31E-9ED1B2F8A64B}
36994,Oak Park Water Service,KKONSTAN,1763,2017-02-16T11:06:28.000Z,KKONSTAN,Calleguas Municipal Water District,2017-02-16T11:05:58.000Z,{0277A443-0DEA-47E7-82A5-B0B38AE18DFE}
36995,Thousand Oaks  City of,KKONSTAN,2469,2017-12-08T11:05:39.000Z,SERYSIAN,Calleguas Municipal Water District,2017-02-16T11:07:35.000Z,{7B85474B-0475-41BE-B050-7A0F0969EEDA}
36996,Port Hueneme  City Of,KKONSTAN,1953,2017-12-08T10:55:11.000Z,SERYSIAN,Calleguas Municipal Water District,2017-02-16T11:09:22.000Z,{D97824DE-F8EF-42A6-B2AC-01F63736C31B}
36998,California American Water Company - Thousand Oaks,KKONSTAN,376,2017-03-07T15:37:36.000Z,KKONSTAN,Calleguas Municipal Water District,2017-02-16T11:14:48.000Z,{1EEB7228-BCCD-419F-A9F1-B532CBA212E8}
36999,California American Water Company - Las Posas Estates,KKONSTAN,366,2017-03-07T15:37:01.000Z,KKONSTAN,Calleguas Municipal Water District,2017-02-16T11:14:48.000Z,{A3B7E71D-6A53-477E-A538-F518694D4A4D}
37000,California Water Service Company - Westlake,KKONSTAN,428,2017-02-16T11:25:30.000Z,KKONSTAN,Calleguas Municipal Water District,2017-02-16T11:24:52.000Z,{2CFD141D-45F0-4E86-BEF3-7AD04DF1CE61}
37002,Carpinteria Valley Water District,KKONSTAN,485,2017-02-16T11:59:52.000Z,KKONSTAN,County of Santa Barabara,2017-02-16T11:59:24.000Z,{8F5D4F8C-9344-45CD-8266-219D3CEE7108}
37003,Goleta Water District,KKONSTAN,1068,2017-12-19T10:43:22.000Z,SERYSIAN,duplicate boundaries deleted,2017-02-16T12:00:39.000Z,{FBCA4CF5-FB47-479B-AF51-0DE7D9FDA5CE}
37004,Montecito Water District,KKONSTAN,1645,2017-02-16T12:03:30.000Z,KKONSTAN,County of Santa Barabara,2017-02-16T12:02:12.000Z,{1E1FFC96-D645-41AE-837C-C01EC5E47484}
37005,Cuyama Community Service District,KKONSTAN,669,2017-02-16T12:10:12.000Z,KKONSTAN,County of Santa Barabara,2017-02-16T12:09:51.000Z,{622EA256-4D28-4D3D-A60C-B1D93DFCC1FF}
37006,Casmalia Community Services District,KKONSTAN,3278,2017-02-16T12:13:59.000Z,KKONSTAN,County of Santa Barabara,2017-02-16T12:13:23.000Z,{D9052557-CE7B-40DF-A256-737BC916F4AE}
37007,La Cumbre Mutual Water Company,KKONSTAN,1322,2017-12-19T10:39:46.000Z,SERYSIAN,County of Santa Barabara,2017-02-16T12:18:27.000Z,{5A6CCD4E-09D7-4F25-BDFB-CFBB39599EB9}
37008,Solvang  City of,KKONSTAN,2325,2017-12-19T13:08:33.000Z,SERYSIAN,County of Santa Barabara,2017-02-16T12:20:41.000Z,{6D6B15A6-7439-43EC-88E0-408393F01D25}
37011,Vandenberg Village Community Services District,KKONSTAN,2622,2017-02-16T12:36:23.000Z,KKONSTAN,County of Santa Barabara,2017-02-16T12:36:08.000Z,{563D9F4D-5A3E-4DB1-9992-6CDADB209DCE}
37012,Lompoc  City of,KKONSTAN,1459,2017-12-08T10:20:50.000Z,SERYSIAN,County of Santa Barabara,2017-02-16T12:38:17.000Z,{CA0808F1-5B89-4420-A434-DF8EBF720EE0}
37013,Los Alamos Community Services District,KKONSTAN,1470,2017-02-16T12:44:51.000Z,KKONSTAN,County of Santa Barabara,2017-02-16T12:44:38.000Z,{7EFAF689-E89B-4C21-BC7E-08CF287F4015}
37015,Santa Maria  City of,KKONSTAN,2218,2017-12-08T11:02:59.000Z,SERYSIAN,County of Santa Barabara,2017-02-16T12:51:37.000Z,{C43EB86A-C9AB-45C0-99B4-4CD96F92D64B}
37016,"Santa Ynez River Water Conservation District, Improvement District No. 1",KKONSTAN,4843,2017-02-16T12:54:56.000Z,KKONSTAN,County of Santa Barabara,2017-02-16T12:53:50.000Z,{77D8423F-28AD-4DBB-92E6-DD3636567AF2}
37017,Bishop  City of - Water,KKONSTAN,222,2017-02-16T14:53:06.000Z,KKONSTAN,City of Bishop,2017-02-16T14:49:13.000Z,{68D749B6-271D-461E-A0F1-FF8E7ECCD8DB}
37024,Sierra Highlands Community Services District,KKONSTAN,4858,2017-02-16T15:07:06.000Z,KKONSTAN,Inyo County GIS Portal,2017-02-16T15:05:20.000Z,{E6520B32-6FE5-46D6-863D-E17E808C14BD}
37030,Cerritos  City of,KKONSTAN,524,2017-12-08T10:07:18.000Z,SERYSIAN,La County GIS Portal,2017-02-16T16:37:51.000Z,{77E89FE1-A2A0-4583-83B0-C51ED9490F7A}
37031,Covina  City of,KKONSTAN,644,2017-12-08T10:11:25.000Z,SERYSIAN,La County GIS Portal,2017-02-16T16:39:13.000Z,{D3EF70F1-8DE0-4BEE-B182-502A1AB430BF}
37033,Crescenta Valley Water District,KKONSTAN,652,2017-02-16T16:41:06.000Z,KKONSTAN,La County GIS Portal,2017-02-16T16:40:49.000Z,{BAA44632-CA11-418C-98C4-732B36F2FF50}
37412,McFarland  City of,SERYSIAN,1569,2017-02-16T14:08:44.000Z,SERYSIAN,updated boundary from Kern County GIS,2017-02-16T14:05:38.000Z,{A6CE0F8E-F5BD-4642-8683-E343CAB51B1D}
37414,Bear Valley Community Services District,SERYSIAN,155,2017-02-17T07:48:36.000Z,SERYSIAN,from Kern County GIS,2017-02-16T14:43:28.000Z,{BCB36250-0475-49C4-B1C2-267894D2A845}
37415,Montgomery Creek,JSBROWN,3647,2017-03-15T08:55:50.000Z,WARNOLD,US Census CDP,2017-02-17T07:49:08.000Z,{BECEE67A-294F-47D6-8369-2F70691C9C99}
37417,Round Mountain,JSBROWN,4885,2017-03-15T08:57:32.000Z,WARNOLD,US Census CDP,2017-02-17T07:51:01.000Z,{70DC2141-7BC0-441C-B7CA-134F6B92CD43}
37418,Big Bend,JSBROWN,3213,2017-03-15T08:57:45.000Z,WARNOLD,US Census CDP,2017-02-17T07:56:18.000Z,{1A8A4770-ADA9-43DA-B468-81DC1A4E1117}
37420,Manton,JSBROWN,3600,2017-03-15T10:56:01.000Z,WARNOLD,US Census CDP,2017-02-17T09:15:13.000Z,{D46F8C64-7E4C-48DB-B7D1-1F1A55D080A7}
37424,Paynes Creek,JSBROWN,3720,2017-03-15T10:56:11.000Z,WARNOLD,US Census CDP,2017-02-17T09:37:28.000Z,{A85FAE97-A8ED-440D-930C-0E77A81EC071}
37425,Bend District,JSBROWN,4886,2017-03-15T10:56:36.000Z,WARNOLD,US Census CDP,2017-02-17T09:49:26.000Z,{DFDD9137-DBF1-457B-9B12-017C6C2595C5}
37435,Rawson Water District,JSBROWN,2018,2017-03-06T08:05:22.000Z,JSBROWN,Agricultural Irrigation District-merged parts,2017-02-17T11:03:00.000Z,{3D1FDA7A-6AEC-48D6-BAB8-DB2F133B49AF}
37438,City of Corning,JSBROWN,622,2017-03-01T11:25:43.000Z,JSBROWN,City Boundary 2015 dataset,2017-02-17T13:45:12.000Z,{45AF66BE-AB7F-4E4B-A8B1-E0538D051F3C}
37439,Flournoy,JSBROWN,3419,2017-03-15T10:57:04.000Z,WARNOLD,US Census CDP,2017-02-17T13:55:39.000Z,{4376FCB0-BC44-4F1C-A9D6-AEDB7CC0B1C4}
37440,Twentynine Palms Water District,KKONSTAN,2530,2017-02-17T12:48:04.000Z,KKONSTAN,San Bernardino LAFCo,2017-02-17T11:46:19.000Z,{807F04A7-A012-42A3-8DEC-707DAA59018D}
37441,Rialto  City of,KKONSTAN,2049,2017-12-08T10:57:58.000Z,SERYSIAN,San Bernardino LAFCo,2017-02-17T11:51:37.000Z,{CC949176-6B42-4B4B-BEFF-854D4A66CC58}
37443,Upland  City of,KKONSTAN,2541,2017-12-08T11:06:08.000Z,SERYSIAN,San Bernardino LAFCo,2017-02-17T11:53:16.000Z,{3A4759C8-3809-4668-BE28-F6E430B10855}
37445,Victorville Water District,KKONSTAN,2635,2017-02-17T12:48:09.000Z,KKONSTAN,San Bernardino LAFCo,2017-02-17T11:55:51.000Z,{0FDFFDD3-E917-4786-BF53-332218288A32}
37446,West Valley Water District,KKONSTAN,2690,2017-02-17T12:48:11.000Z,KKONSTAN,San Bernardino LAFCo,2017-02-17T12:02:43.000Z,{412DC095-EE90-4190-85D5-39998C6DC10A}
37453,Chino  City of,KKONSTAN,545,2017-12-08T10:08:36.000Z,SERYSIAN,San Bernardino LAFCo,2017-02-17T12:13:43.000Z,{F6E35615-3511-44DD-9953-D53E8D32FCD8}
37454,Chino Hills  City of,KKONSTAN,547,2017-12-08T10:07:42.000Z,SERYSIAN,San Bernardino LAFCo,2017-02-17T12:16:13.000Z,{9F3D5723-D968-42B5-ACC1-B1EC084DEFD6}
37455,Colton  City of,KKONSTAN,596,2017-12-08T10:10:28.000Z,SERYSIAN,San Bernardino LAFCo,2017-02-17T12:17:36.000Z,{12BE9E22-4B9C-4B71-89F1-DBC9955AE3A5}
37456,Needles  City of - Water,KKONSTAN,3068,2017-02-17T12:48:31.000Z,KKONSTAN,San Bernardino LAFCo,2017-02-17T12:18:25.000Z,{F2AF06E6-87B3-4AC5-8A70-FCEA9076C2C1}
37457,Loma Linda  City of,KKONSTAN,1452,2017-12-08T10:20:25.000Z,SERYSIAN,San Bernardino LAFCo,2017-02-17T12:19:27.000Z,{98999F5E-26B5-4045-B07E-0920406AB8A7}
37465,Ontario  City of,KKONSTAN,1795,2017-12-08T10:25:31.000Z,SERYSIAN,San Bernardino LAFCo,2017-02-17T12:29:35.000Z,{71EDAF34-4E8A-4D4F-B57A-5F0F5CCE3E8A}
37466,Redlands  City of,KKONSTAN,2035,2017-12-08T10:56:52.000Z,SERYSIAN,San Bernardino LAFCo,2017-02-17T12:36:52.000Z,{AA5FB2E8-6F24-4741-A0B9-659482461335}
37473,Phelan Pinon Hills Community Services District,KKONSTAN,1896,2018-01-03T12:57:57.000Z,SERYSIAN,San Bernardino LAFCo,2017-02-17T12:40:23.000Z,{4015D513-6A79-4A40-A945-271CDC602484}
37477,Lake Arrowhead Community Services District,KKONSTAN,1343,2018-01-03T12:50:44.000Z,SERYSIAN,San Bernardino LAFCo,2017-02-17T12:41:58.000Z,{0AD36B52-C057-4D35-AAD9-4EA184A5AF0A}
37478,Joshua Basin Water District,KKONSTAN,1270,2017-02-17T12:48:43.000Z,KKONSTAN,San Bernardino LAFCo,2017-02-17T12:43:15.000Z,{412B8887-D2D0-4870-992A-2DB3AF80A413}
37479,Hesperia Water District,KKONSTAN,1166,2017-02-17T12:49:19.000Z,KKONSTAN,San Bernardino LAFCo,2017-02-17T12:46:57.000Z,{54B359D9-FB3D-4839-9744-52DFF66BDF4D}
37483,Hi Desert Water District,KKONSTAN,1167,2017-03-09T12:07:32.000Z,KKONSTAN,San Bernardino LAFCo,2017-02-17T12:49:37.000Z,{3341D7B0-4F41-48F0-A19A-D377AF2A2375}
37484,San Bernardino County Service Area No. 64 Spring Valley Lake,KKONSTAN,3993,2017-02-17T13:07:40.000Z,KKONSTAN,"No PWSS; San Bernardino LAFCo",2017-02-17T13:00:34.000Z,{AB841A31-0A41-44BB-8C51-D24CB2A95BCF}
37485,San Bernardino County Service Area No. 70 J Oak Hills,KKONSTAN,2891,2017-03-16T09:08:28.000Z,WARNOLD,"No PWSS; San Bernardino LAFCo",2017-02-17T13:06:50.000Z,{32101CD2-E6C6-43F3-AB8F-4A15DEFC62D1}
37490,East Valley Water District,KKONSTAN,793,2017-02-17T13:26:50.000Z,KKONSTAN,San Bernardino LAFCo,2017-02-17T13:24:27.000Z,{0D93265A-D663-4EC4-BDFE-AB20BC43FABC}
37491,Helendale Community Services District,KKONSTAN,2893,2017-02-17T13:27:37.000Z,KKONSTAN,San Bernardino LAFCo,2017-02-17T13:25:59.000Z,{D847E4AE-BB93-49B4-ACE6-AC2D370403A0}
37492,Cucamonga Valley Water District,KKONSTAN,4859,2017-02-17T13:31:33.000Z,KKONSTAN,San Bernardino LAFCo,2017-02-17T13:28:46.000Z,{7C74B39B-DBF9-47C0-BA4C-E35762C2216E}
37496,El Segundo  City of,KKONSTAN,827,2017-12-08T10:12:14.000Z,SERYSIAN,West Basin MWD,2017-02-17T13:56:21.000Z,{DE9DA171-BE6C-4656-84E3-B50CE64ACEF5}
37497,Glendale  City of,KKONSTAN,1004,2017-12-08T10:16:05.000Z,SERYSIAN,La County GIS Portal,2017-02-17T14:07:47.000Z,{C5DA7773-846B-4C12-93A1-17A6C10F00D0}
37499,Huntington Park  City of,KKONSTAN,1217,2017-12-08T10:17:32.000Z,SERYSIAN,La County GIS Portal,2017-02-17T14:18:13.000Z,{DDA09304-D78A-4EC5-BBEE-69493FB36E52}
37501,Rowland Water District,KKONSTAN,2115,2017-02-17T14:32:51.000Z,KKONSTAN,La County GIS Portal,2017-02-17T14:32:10.000Z,{DD60C276-C92B-4057-A088-C05794BEF734}
37506,Rancho Tehama Reserve,JSBROWN,3757,2017-03-15T10:57:07.000Z,WARNOLD,US Census CDP,2017-02-17T13:58:45.000Z,{99ECCC63-1020-4D16-ACF2-9BB5426F75F5}
37510,Paskenta Community Services District,JSBROWN,1874,2017-03-15T11:28:16.000Z,WARNOLD,US Census CDP,2017-02-17T14:26:01.000Z,{A1543648-5D33-459D-B1E6-F16C9F4947A4}
37522,Gerber Water Works,JSBROWN,992,2017-02-21T09:47:50.000Z,JSBROWN,US Census CDP,2017-02-21T09:46:12.000Z,{F7120D4A-6C48-42C1-AC67-7482A68C22FE}
37525,Proberta,JSBROWN,4893,2017-03-15T11:01:17.000Z,WARNOLD,US Census CDP,2017-02-21T09:55:59.000Z,{9B88D984-3903-4E39-944F-73EA01D0365E}
37527,Richfield Town of,JSBROWN,4894,2017-03-15T11:02:44.000Z,WARNOLD,US Census CDP,2017-02-21T10:02:08.000Z,{EADEDBAF-FD5E-4300-A6E1-494E597550AA}
37528,Tehama Town of,JSBROWN,3129,2017-03-15T11:02:51.000Z,WARNOLD,US Census CDP,2017-02-21T10:17:10.000Z,{77AE6BF9-D5B1-4947-A24C-AAC35A5082E2}
37531,Los Molinos Mutual Water Company - Los Molinos CDP,JSBROWN,2824,2017-03-15T11:24:39.000Z,WARNOLD,US Census CDP,2017-02-21T10:23:54.000Z,{9F16F648-7F9C-422D-8CD9-1F3EA2C30897}
37540,Biggers Glenn Mutual Water Company,JSBROWN,4888,2017-03-15T10:57:26.000Z,WARNOLD,Butte County LAFCO,2017-02-21T11:37:46.000Z,{65920A2F-ED94-4C7B-9A04-111CD8A1D4A7}
37541,Mountain Village Homeowners Association,JSBROWN,4889,2017-03-15T10:57:47.000Z,WARNOLD,Butte County LAFCO,2017-02-21T12:55:18.000Z,{8F3E34F5-1818-4155-BFF8-034FED5AD511}
37542,Hartley Mutual Water System,JSBROWN,3469,2017-03-15T10:58:29.000Z,WARNOLD,Butte County LAFCO,2017-02-21T12:57:13.000Z,{9FFCFE2A-D039-4A1A-8393-3D56B41B7D7A}
37543,Forest Ranch Mutual Water System,JSBROWN,3424,2017-03-15T10:58:44.000Z,WARNOLD,US Census CDP,2017-02-21T13:08:20.000Z,{F38F6328-34D9-4049-A2C9-82F973696854}
37545,Butte Creek Estates Mutual Water Company,JSBROWN,4890,2017-03-15T10:59:14.000Z,WARNOLD,Butte County LAFCO,2017-02-21T13:50:05.000Z,{B09B8909-5A01-4D82-A5B1-6AE3073A8B93}
37546,Gran Mutual Water Company,JSBROWN,4891,2017-03-15T10:59:36.000Z,WARNOLD,Butte County LAFCO,2017-02-21T13:58:33.000Z,{F9093239-A830-4B0D-AEDB-42AD7BC93C30}
37551,Blue Oaks Terrace Mutual Water Company,JSBROWN,4892,2017-03-15T10:59:55.000Z,WARNOLD,Butte County LAFCO,2017-02-21T14:42:05.000Z,{E22116FE-C5F1-44DF-AB98-5E3412248FED}
37811,City of Gonzales,SERYSIAN,3060,2017-02-16T13:28:29.000Z,SERYSIAN,,2017-02-16T13:20:51.000Z,{76ED00EB-520F-4A30-9CE4-EECB9CB13C0B}
37816,Briceland Community Services District,JSBROWN,266,2017-03-15T11:00:42.000Z,WARNOLD,Humboldt County Community Service District dataset,2017-02-22T11:49:39.000Z,{5751AC8C-6BCB-4F68-AC7F-DAC8DFDDF0D6}
37819,Lake County Service Area No. 22 Mt. Hannah,JSBROWN,1347,2017-03-15T11:23:21.000Z,WARNOLD,CDPH Service Area Boundary dataset,2017-02-22T14:36:26.000Z,{62195622-081C-4243-8037-6BA616D7471D}
37821,Spring Valley,JSBROWN,3842,2017-03-21T09:09:43.000Z,WARNOLD,US Census CDP,2017-02-22T15:16:15.000Z,{851A42E7-02BA-4D9C-AAB8-012E584D4233}
38213,Hidden Valley Lake Community Services District,JSBROWN,1172,2017-03-15T11:20:03.000Z,WARNOLD,CDPH Service Area Boundary dataset,2017-02-23T07:58:15.000Z,{4515A731-FD4E-413F-9E40-7B4766EB942D}
38214,Callayomi County Water District,JSBROWN,432,2017-02-23T08:17:37.000Z,JSBROWN,CDPH Service Area Boundary dataset,2017-02-23T08:06:38.000Z,{6581B012-26BD-4A65-9200-FC87505E60BE}
38220,City of Willits,JSBROWN,2736,2017-03-01T12:11:23.000Z,JSBROWN,Mendocino County Planning Map & NAIP 2012 Aerial,2017-02-23T08:52:34.000Z,{7AA9BCE7-8587-44E0-A1B7-20B0AD233D84}
38221,Leggett,JSBROWN,3559,2017-03-15T11:03:00.000Z,WARNOLD,US Census CDP,2017-02-23T09:20:27.000Z,{0B0993F2-DB0F-4B3A-8251-69994855DF8A}
38223,Resort Improvement District No. 1 - Shelter Cove,JSBROWN,2047,2017-03-15T11:25:34.000Z,WARNOLD,Humboldt County Community Service District dataset,2017-02-23T09:35:55.000Z,{D7D4E553-445C-4770-9509-BEB89DE1460D}
38226,Palmer Creek Community Services District,JSBROWN,1850,2017-02-23T10:19:10.000Z,JSBROWN,Humboldt County Community Service District dataset,2017-02-23T10:17:00.000Z,{7DCC027E-7EEE-4F08-9F3C-65FE2B42D32C}
38230,City of Fortuna,JSBROWN,920,2017-03-01T12:08:09.000Z,JSBROWN,City Boundary 2015 dataset,2017-02-23T10:34:33.000Z,{DDBDE25B-7E42-4B07-A3FA-112FFC76660A}
38237,Carlotta Community Services District,JSBROWN,4895,2017-03-15T11:03:15.000Z,WARNOLD,Humboldt County Community Service District dataset,2017-02-23T11:24:22.000Z,{17C7D248-878C-4B75-AC99-2D0B83CBD18E}
38244,City of Yreka,JSBROWN,2789,2017-03-01T12:11:31.000Z,JSBROWN,City Boundary 2015 dataset,2017-02-23T13:55:54.000Z,{725B4ACE-0D25-4981-B14A-16725C497443}
38624,Western Municipal Water District,KKONSTAN,2697,2017-08-15T09:13:16.000Z,WARNOLD,Western Municipal Water District,2017-02-23T09:39:08.000Z,{5236A669-37B5-4989-AD81-E86A35BDFEA6}
38634,Jurupa Community Services District,KKONSTAN,4860,2017-03-10T13:19:24.000Z,KKONSTAN,Riverside County Open Data,2017-02-23T10:10:17.000Z,{69F2F163-478E-4C9A-B86F-EAD9A1A3DA75}
38642,Rancho California Water District,KKONSTAN,2000,2017-02-23T10:18:19.000Z,KKONSTAN,Riverside County Open Data,2017-02-23T10:17:30.000Z,{C22F7B45-8B64-4A53-AFC5-25F2B7BD9519}
38672,Manhattan Beach  City of,KKONSTAN,1536,2017-12-08T10:21:45.000Z,SERYSIAN,West Basin MWD,2017-02-23T11:31:48.000Z,{A9CDE441-A855-41E3-96E4-4DF536001038}
38673,Rubidoux Community Service District,KKONSTAN,2118,2017-03-01T13:22:14.000Z,KKONSTAN,Riverside County GIS Portal,2017-02-23T11:31:48.000Z,{57537584-72E3-466E-BD10-F2BB05C04910}
39024,Inglewood  City of,KKONSTAN,1238,2017-12-08T10:18:40.000Z,SERYSIAN,Georeferenced from 2015 UWMP,2017-02-23T14:37:52.000Z,{4D8B2537-F6C3-4DF5-90EA-D854FBC4B001}
39026,South Pasadena  City of,KKONSTAN,2345,2017-12-08T11:05:13.000Z,SERYSIAN,kml from 2015 UWMP,2017-02-23T15:14:12.000Z,{C325E672-F28B-46FD-B35A-F613E0B81DBD}
39027,Sierra Madre  City of,KKONSTAN,2290,2017-12-08T11:04:14.000Z,SERYSIAN,La County GIS Portal,2017-02-23T15:37:56.000Z,{352F2A4C-703C-4741-B96E-C3BF16D9080C}
39028,Sunny Slope Water Company,KKONSTAN,4862,2017-03-08T16:18:08.000Z,KKONSTAN,georeferenced from 2015 UWMP,2017-02-23T17:26:00.000Z,{AD3E6D11-578C-4174-861D-9205455647D8}
39029,Torrance  City Of Municipal Water District,KKONSTAN,2488,2017-02-23T17:44:34.000Z,KKONSTAN,georeferenced from 2015 UWMP,2017-02-23T17:43:42.000Z,{7883EAC4-3C96-4B8C-950E-A623E34B1ECF}
39030,Los Angeles County Waterworks District 4 & 34,KKONSTAN,4863,2017-03-09T11:52:50.000Z,KKONSTAN,"La County GIS Portal; merged 4 and 34",2017-02-23T17:54:43.000Z,{28635577-CB28-4066-9163-4BF902501659}
39032,Los Angeles County Waterworks District 39,KKONSTAN,4864,2017-02-23T18:02:03.000Z,KKONSTAN,La County GIS Portal,2017-02-23T18:00:12.000Z,{65B9A7A8-C48E-4427-85EE-D900E60E2E63}
39033,Los Angeles County Waterworks District 38- Lake Los Angeles,KKONSTAN,4865,2017-02-23T18:06:23.000Z,KKONSTAN,La County GIS Portal,2017-02-23T18:04:30.000Z,{88BA6CF7-A1E1-44B4-8B9D-6C1EA77B1F91}
39034,Los Angeles County Waterworks District 35 - North East LA,KKONSTAN,1485,2017-03-09T11:52:29.000Z,KKONSTAN,La County GIS Portal,2017-02-23T18:17:02.000Z,{61500625-1A80-420B-A204-0E53A8EC9E3F}
